runtime,revenue,budget,imdb_score,average_director_score,average_actor_score,average_genre_score
216.0,77679638.0,100000000.0,7.5,7.659999999999999,6.941396316102199,6.664277214962624
146.0,9213.0,94000000.0,7.6,7.0875,7.485714285714285,6.842086778972398
85.0,58867694.0,100000000.0,6.8,6.8,6.388523391812865,6.405594421361467
93.0,59475623.0,90000000.0,5.2,6.5375,5.956547619047619,6.263769708157554
152.0,108638745.0,92000000.0,7.7,7.070588235294117,6.562777777777778,6.972586647783733
85.0,86897182.0,95000000.0,6.2,6.4875,6.370833333333333,6.195245726495727
126.0,63540020.0,93000000.0,7.7,6.6,6.413514492753624,6.320961401001224
146.0,95328937.0,100000000.0,4.3,4.3,5.461111111111111,6.469865142648999
89.0,50802661.0,95000000.0,6.9,6.566666666666666,6.508333333333333,6.381618199889687
88.0,161317423.0,95000000.0,6.6,6.9,6.62797619047619,6.3643759567275096
105.0,201148159.0,95000000.0,7.0,7.166666666666667,6.958333333333333,6.44161345670852
135.0,43982842.0,65000000.0,6.7,7.675000000000001,6.442777777777778,6.461685641799832
100.0,380838870.0,94000000.0,8.2,7.733333333333333,6.5616666666666665,6.3643759567275096
192.0,377019252.0,94000000.0,8.9,7.675000000000001,7.425909090909091,6.437969432606558
172.0,340478898.0,94000000.0,8.7,7.675000000000001,7.332575757575758,6.437969432606558
102.0,17176900.0,95000000.0,5.5,6.266666666666667,6.61128787878788,6.329371733837786
100.0,131144183.0,115000000.0,5.7,6.025,6.4317777777777785,6.325590104418028
119.0,23014504.0,100000000.0,6.3,6.3,6.661042639681717,6.459362619885641
92.0,181166115.0,93000000.0,5.9,6.325,6.241666666666667,6.319282354790606
105.0,176740650.0,93000000.0,7.6,6.533333333333334,6.5626623376623385,6.399930462641794
107.0,71148699.0,90000000.0,6.6,6.3,6.66904761904762,6.331091407630313
101.0,67344392.0,92000000.0,5.3,5.799999999999999,6.083914141414141,6.277070569918058
137.0,22406362.0,107000000.0,6.0,6.840000000000001,6.197011784511784,6.901862666250171
115.0,261437578.0,92000000.0,8.0,7.58,7.180256410256409,6.375538506022919
124.0,11000000.0,98000000.0,5.6,5.746666666666666,6.0666666666666655,6.2921039158937395
118.0,88761720.0,95000000.0,5.9,6.654545454545455,6.503524743230625,6.331091407630313
98.0,250147615.0,90000000.0,7.3,6.457142857142856,6.243333333333333,6.3299377901753955
82.0,245823397.0,90000000.0,7.9,7.38,7.500833333333333,6.352910601447581
98.0,81557479.0,100000000.0,6.8,6.791666666666668,6.963144841269841,6.277070569918058
90.0,226138454.0,90000000.0,6.6,6.409999999999999,6.5,6.328544691836054
130.0,155370362.0,100000000.0,6.6,7.307692307692308,6.477668308702792,6.342999349681669
90.0,124870275.0,100000000.0,7.0,7.2749999999999995,6.513888888888889,6.324537977805023
94.0,196573705.0,90000000.0,7.0,6.824999999999999,6.96,6.3394799501174806
114.0,58229120.0,90000000.0,7.3,6.340000000000001,6.4242857142857135,6.4315629411565975
94.0,125305545.0,92000000.0,5.5,6.083333333333333,6.106993464052287,6.351069772970469
151.0,132373442.0,90000000.0,8.5,7.659999999999999,6.928468899521531,6.547599882028
88.0,120618403.0,90000000.0,7.5,7.5,6.058333333333334,6.524550928921535
121.0,110416702.0,92000000.0,7.0,6.340000000000001,6.2931169709263015,6.217570825086545
158.0,102515793.0,90000000.0,7.8,7.75,6.619658119658119,6.532299911521
128.0,100012500.0,90000000.0,7.6,6.63,7.036944444444445,6.331770412448081
128.0,209019489.0,90000000.0,7.6,7.262499999999999,6.964750957854406,6.409300627671323
141.0,25517500.0,20000000.0,6.1,6.216666666666668,6.400236406619385,6.762835835216019
95.0,84037039.0,120000000.0,6.8,6.85,6.741666666666667,6.348503564372955
92.0,85884815.0,90000000.0,5.0,5.675000000000001,5.477777777777778,6.36247223017828
121.0,83077470.0,75000000.0,7.1,7.2875,6.840020303238695,6.808001289877487
113.0,100018837.0,90000000.0,5.5,5.733333333333333,5.887499999999999,6.217570825086545
106.0,78747585.0,88000000.0,5.6,6.654545454545455,6.471031746031746,6.323248222460628
146.0,78616689.0,100000000.0,7.1,7.480769230769232,6.383928571428572,6.495583602746394
88.0,75817994.0,90000000.0,4.9,5.94,5.5200000000000005,6.2154579349774774
150.0,100853835.0,90000000.0,7.4,7.307692307692308,6.692991452991453,6.461556481722452
119.0,73209340.0,95000000.0,5.7,6.716666666666666,6.458333333333333,6.169874786165787
128.0,72515360.0,80000000.0,6.4,6.58,6.316666666666667,6.455145705723709
106.0,68558662.0,90000000.0,5.9,5.833333333333333,6.149444444444445,6.331091407630313
117.0,65653758.0,95000000.0,5.5,5.52,6.459555555555556,6.329371733837786
129.0,64685359.0,90000000.0,6.9,5.34,6.825236406619386,6.373624810808724
116.0,61355436.0,68000000.0,6.2,6.7666666666666675,5.55,6.345543318340164
114.0,26871.0,92000000.0,7.0,6.791666666666668,6.813398692810456,6.37297768028283
114.0,60874615.0,90000000.0,5.6,6.683333333333333,6.405185185185185,6.34574449849502
96.0,143618384.0,90000000.0,7.0,6.824999999999999,6.454722222222222,6.393015916897159
132.0,58220776.0,100000000.0,6.8,6.654545454545455,6.479453262786596,6.413608812408928
104.0,47474112.0,90000000.0,5.4,5.75,6.584814814814815,6.399930462641794
111.0,42877165.0,86000000.0,6.1,6.3,6.799797160243408,6.470673892440342
138.0,35168677.0,100000000.0,6.7,7.233333333333334,6.820588235294117,6.808001289877487
100.0,56114221.0,120000000.0,4.3,5.233333333333333,5.559848484848485,6.320961401001224
129.0,37567440.0,20000000.0,6.9,6.475,6.3373737373737375,6.374109638917998
144.0,61644321.0,88000000.0,8.0,6.93076923076923,6.744285714285714,6.8399923778069995
110.0,190562.0,90000000.0,4.4,5.35,6.178787878787879,6.324893951658984
140.0,120147445.0,87000000.0,7.3,7.1000000000000005,6.7274572649572635,6.817793788061295
113.0,241688385.0,92000000.0,6.3,5.52,6.552333333333333,6.439768441564279
106.0,144512310.0,38000000.0,6.7,5.781818181818182,6.402506265664161,6.37297768028283
143.0,233630478.0,90000000.0,7.7,7.307692307692308,6.916666666666667,6.551839932986465
108.0,197992827.0,100000000.0,6.5,6.800000000000001,6.541358024691358,6.375440255154416
108.0,176049130.0,75000000.0,7.8,7.585714285714287,7.402711323763955,6.346847046612038
124.0,172620724.0,85000000.0,6.4,6.857142857142857,6.809635182408795,6.439768441564279
116.0,183405771.0,85000000.0,7.8,6.70625,6.712605042016807,6.439518558585563
110.0,20315324.0,75000000.0,5.8,5.99,6.749242424242425,6.377217731241295
91.0,148313048.0,85000000.0,7.1,6.9,6.284625697125698,6.330845727432445
107.0,127706877.0,85000000.0,7.1,5.949999999999999,7.099999999999999,6.380257639973988
44.0,25517500.0,20000000.0,8.6,7.548076923076923,8.0,6.39454789381857
115.0,126149655.0,85000000.0,6.8,6.633333333333333,6.790939327485379,6.401333260212122
100.0,66941559.0,85000000.0,4.8,5.949999999999999,5.701851851851853,6.293823589686266
104.0,78009155.0,75000000.0,6.2,6.409999999999999,6.865833333333334,6.333311183728488
138.0,63224849.0,85000000.0,6.9,6.760000000000001,6.777855477855478,6.322916449517059
140.0,111544445.0,90000000.0,7.3,6.791666666666668,6.80074074074074,6.473819113952274
120.0,112703470.0,85000000.0,6.6,6.760000000000001,6.663162393162392,6.469865142648999
122.0,117144465.0,85000000.0,6.9,6.70625,7.025345225809622,6.439518558585563
83.0,84303558.0,85000000.0,6.2,7.35,6.202910052910053,6.3643759567275096
139.0,150832203.0,85000000.0,6.7,7.1,6.5470862470862485,6.403129426442103
131.0,51396781.0,68000000.0,7.6,7.275,7.037499999999999,6.972586647783733
104.0,47592825.0,85000000.0,6.7,6.666666666666667,6.626414768806073,6.297639240959993
130.0,50016394.0,70000000.0,6.2,6.63,6.6816666666666675,6.295840232002272
145.0,57010853.0,85000000.0,7.3,6.6,6.709595959595959,6.6071748507256345
104.0,62494975.0,85000000.0,6.0,6.840000000000001,6.183333333333334,6.37297768028283
97.0,46440491.0,100000000.0,7.1,7.1,7.073333333333333,6.352910601447581
178.0,44606335.0,90000000.0,7.1,6.1000000000000005,6.810065359477125,6.507132960593046
108.0,40048332.0,85000000.0,5.5,6.5,5.853333333333333,6.439301222916331
123.0,25517500.0,20000000.0,7.8,7.4,7.555555555555556,6.469216096704034
106.0,64933670.0,85000000.0,5.6,6.125,5.922727272727273,6.390456495659909
112.0,31494270.0,60000000.0,7.5,7.6,6.845277777777778,6.298194500759838
135.0,31111260.0,60000000.0,5.4,6.200000000000001,5.8625,6.319282354790606
109.0,123307945.0,65000000.0,4.3,6.185714285714285,5.09,6.309217026950766
86.0,153288182.0,84000000.0,4.9,4.916666666666666,5.542460317460318,6.374271941334617
95.0,13401683.0,35000000.0,7.1,6.933333333333333,6.972222222222221,6.260857052747772
107.0,137340146.0,70000000.0,6.4,5.9,6.298611111111112,6.4291611520687155
130.0,25517500.0,8000000.0,6.9,6.788888888888889,6.6931818181818175,6.115278243277483
82.0,43575716.0,85000000.0,4.3,5.3999999999999995,5.7555555555555555,6.246811443888976
88.0,80170146.0,85000000.0,6.1,7.128571428571427,6.524848484848484,6.319282354790606
120.0,75754670.0,85000000.0,7.0,7.140000000000001,6.686666666666667,6.2226946412680775
162.0,33048353.0,65000000.0,7.7,7.75,6.716417624521074,6.642554905062211
123.0,34543701.0,82000000.0,5.9,6.3,6.6035,6.330589830413574
101.0,242589580.0,81000000.0,6.7,6.314285714285715,6.553014184397163,6.479504127704301
113.0,102981571.0,80000000.0,6.5,6.85,6.476828110161443,6.331770412448081
110.0,180965237.0,80000000.0,7.1,6.683333333333333,6.8971384936902185,6.331770412448081
142.0,407999255.0,78000000.0,7.3,7.1000000000000005,6.766666666666666,6.450249006099484
102.0,254455986.0,80000000.0,6.5,6.6571428571428575,6.667222222222222,6.195245726495727
126.0,162831698.0,80000000.0,7.0,6.93125,5.926666666666667,6.239895923677364
83.0,155019340.0,80000000.0,6.8,6.725,6.650357142857143,6.3643759567275096
85.0,145771527.0,80000000.0,7.2,7.766666666666667,6.6499999999999995,6.401447673995567
97.0,82506325.0,20000000.0,6.4,6.14,6.583633633633634,6.249116617292846
120.0,140459099.0,75000000.0,6.1,6.3999999999999995,6.826606776989756,6.4100618046211135
116.0,53215979.0,84000000.0,6.7,6.275,6.728055555555556,6.328544691836054
113.0,158115031.0,82000000.0,6.4,6.185714285714285,6.309722222222223,6.455360527850686
87.0,133103929.0,75000000.0,4.4,5.675,5.366190476190478,6.36247223017828
101.0,133668525.0,80000000.0,5.4,5.733333333333333,6.284625697125698,6.195245726495727
110.0,130313314.0,80000000.0,6.5,6.185714285714285,6.617416169366297,6.2921039158937395
128.0,124590960.0,80000000.0,6.7,6.760000000000001,6.894592592592592,6.469865142648999
138.0,127968405.0,80000000.0,8.1,7.659999999999999,7.4363636363636365,6.400322608079376
88.0,120136047.0,80000000.0,5.6,6.066666666666666,6.495259259259259,6.469865142648999
91.0,128200012.0,75000000.0,6.3,6.866666666666667,6.434444444444445,6.347864401745644
138.0,112225777.0,80000000.0,7.3,6.516666666666667,6.597300738477209,6.350187805666668
99.0,109993847.0,80000000.0,6.1,5.9625,5.45787037037037,6.299484256104233
117.0,104054514.0,80000000.0,7.7,7.5,6.886666666666667,6.547599882028
117.0,103028109.0,80000000.0,6.4,5.733333333333333,6.064166666666666,6.322916449517059
54.0,25517500.0,20000000.0,8.8,7.548076923076923,8.023809523809524,6.434280641514612
123.0,101087161.0,75000000.0,6.8,6.025,6.4200225225225225,6.37297768028283
118.0,101111837.0,80000000.0,6.6,6.74,6.407936507936507,6.346847046612038
154.0,95632614.0,79000000.0,7.2,7.3,6.912333333333333,6.761903442679542
118.0,94822707.0,80000000.0,6.9,7.0,6.70955615942029,6.439768441564279
90.0,92969824.0,80000000.0,5.2,5.5,5.658024691358025,6.240706284456285
113.0,91188905.0,80000000.0,4.9,5.52,6.465032679738562,6.237808554873867
88.0,90443603.0,80000000.0,6.3,6.3,7.010049019607844,6.378916449300006
93.0,82226474.0,65000000.0,5.6,6.033333333333334,6.0206349206349214,6.3865325340142345
104.0,79363785.0,80000000.0,5.5,6.14,6.181629629629629,6.453275308963271
135.0,76081498.0,75000000.0,6.7,6.824999999999999,6.588888888888889,6.411184042677377
134.0,85707116.0,68000000.0,7.6,6.771428571428572,6.832843137254902,6.6913603292671695
98.0,74329966.0,70000000.0,5.7,6.075,6.492483123517606,6.331724730054903
80.0,100169068.0,80000000.0,4.6,5.199999999999999,5.1499999999999995,6.3643759567275096
83.0,73215310.0,80000000.0,7.0,7.0,6.612105263157894,6.487987205515949
102.0,80360866.0,80000000.0,5.2,5.9,5.81441798941799,6.296962614696355
130.0,69102910.0,80000000.0,5.1,6.0,6.05018115942029,6.304436872843474
129.0,65948711.0,80000000.0,6.6,7.1,6.877430555555555,6.461556481722452
117.0,821997.0,20000000.0,7.0,7.0,6.94040404040404,6.6071748507256345
89.0,169692572.0,80000000.0,6.7,6.9,6.515578078078079,6.330845727432445
25.0,25517500.0,20000000.0,7.6,7.548076923076923,7.5,6.249116617292846
74.0,60507228.0,80000000.0,7.3,7.5,7.3,6.384604389266457
96.0,56684819.0,80000000.0,5.9,5.65,5.9259259259259265,6.320961401001224
114.0,50628009.0,90000000.0,5.6,5.5,6.079166666666668,6.309483072545412
99.0,69772969.0,80000000.0,6.5,6.166666666666667,6.802222222222222,6.37297768028283
129.0,45356386.0,75000000.0,5.9,6.711111111111111,6.236111111111112,6.456918914278325
113.0,55350897.0,85000000.0,7.0,7.0,6.499691358024691,6.507132960593046
90.0,39442871.0,80000000.0,5.3,5.675000000000001,6.239880952380953,6.251147453411798
118.0,37899638.0,88000000.0,5.9,7.328571428571428,6.912105263157894,6.299521228833568
106.0,37754208.0,70000000.0,6.3,6.93125,6.970714285714286,6.2389866106637575
81.0,25517500.0,20000000.0,6.4,6.4,6.400000000000001,6.343880133434976
117.0,27779888.0,20000000.0,6.9,6.140000000000001,6.80979797979798,6.439768441564279
89.0,38542418.0,80000000.0,6.3,6.549999999999999,6.327222222222222,6.278653107218099
145.0,34566746.0,80000000.0,7.3,6.7714285714285705,7.029824561403508,6.720527541432894
114.0,32885565.0,80000000.0,5.8,5.781818181818182,6.241065627030539,6.439768441564279
87.0,36073232.0,80000000.0,5.2,5.2,5.6000000000000005,6.420752700138103
119.0,21471685.0,44000000.0,2.4,2.4,3.953333333333333,6.320961401001224
91.0,20950820.0,80000000.0,5.7,6.3,5.6877450980392155,6.341061864842682
118.0,19673424.0,80000000.0,5.8,6.6,5.8,6.573975153009009
116.0,19480739.0,80000000.0,5.6,6.824999999999999,6.3817543859649115,6.320961401001224
177.0,17593391.0,80000000.0,6.0,7.166666666666667,6.445454545454545,6.431661682979136
97.0,18318000.0,80000000.0,5.8,6.800000000000001,6.070202020202021,6.390456495659909
106.0,27356090.0,90000000.0,6.0,6.166666666666667,6.624561403508771,6.329371733837786
106.0,17473245.0,70000000.0,5.7,5.7,5.7,6.278653107218099
94.0,15131330.0,86000000.0,6.0,6.6,6.377777777777777,6.392326820185545
104.0,19406406.0,40000000.0,7.8,7.9,7.666666666666667,6.971963909084538
102.0,1891821.0,52000000.0,4.2,5.483333333333333,5.725757575757576,6.2241338484342545
105.0,23219748.0,80000000.0,5.6,5.99,5.766666666666666,6.595798120372763
89.0,25517500.0,8000000.0,4.4,4.4,4.4,6.4105440014530926
135.0,170708996.0,58000000.0,8.2,6.93076923076923,6.850757575757576,6.95696658868852
73.0,422783777.0,45000000.0,8.5,7.35,6.976893939393939,6.506719277380588
94.0,103812241.0,79000000.0,5.8,5.3999999999999995,5.955700483091786,6.285039009147035
95.0,119793567.0,78000000.0,6.5,6.5,6.522222222222222,6.321040218309593
124.0,92930005.0,78000000.0,7.2,6.409999999999999,7.085111111111111,6.547599882028
136.0,67286731.0,100000000.0,6.7,6.325,6.6099943406904345,6.456918914278325
91.0,74158157.0,79000000.0,3.4,5.733333333333333,6.081785714285714,6.195245726495727
107.0,127083765.0,76000000.0,5.9,6.257142857142857,6.1653907496012765,6.37297768028283
108.0,1339152.0,81200000.0,7.8,7.699999999999999,7.1128968253968266,6.466613961931012
99.0,15071514.0,80000000.0,5.9,7.1000000000000005,5.931746031746031,6.298031698988467
92.0,26000610.0,76000000.0,4.1,4.1,6.265072951739619,6.352910601447581
87.0,323505540.0,75000000.0,6.8,6.8,6.478163992869875,6.338777909800637
110.0,66462600.0,78000000.0,5.8,6.449999999999999,6.127121212121213,6.317483345832885
98.0,368049635.0,76000000.0,7.5,7.6,6.627254901960785,6.324537977805023
154.0,306124059.0,75000000.0,6.9,6.1875,7.118333333333332,6.320961401001224
129.0,229074524.0,73000000.0,6.5,7.480769230769232,6.004166666666667,6.320961401001224
86.0,193136719.0,75000000.0,6.9,6.760000000000001,6.307037037037037,6.3643759567275096
109.0,35286428.0,76000000.0,7.9,7.8,7.273809523809523,6.453275308963271
104.0,157299717.0,75000000.0,7.4,7.2875,6.450555555555556,6.320961401001224
110.0,134568845.0,75000000.0,6.7,6.216666666666668,6.618680851063831,6.35649555529409
136.0,134006721.0,75000000.0,7.4,6.638461538461538,6.345424836601307,6.331770412448081
115.0,195329763.0,80000000.0,6.9,6.824999999999999,6.609999999999999,6.334074821819212
99.0,120776832.0,75000000.0,6.8,6.185714285714285,6.1930555555555555,6.322916449517059
117.0,118823091.0,75000000.0,6.7,5.9625,6.073333333333334,6.428751084068246
125.0,41814863.0,50000000.0,5.1,5.746666666666666,5.916666666666667,6.214728346389201
110.0,97360069.0,75000000.0,4.1,4.1,5.787499999999999,6.280636974910869
125.0,117698894.0,75000000.0,7.3,6.542857142857142,6.771347517730497,6.455145705723709
102.0,162001186.0,80000000.0,6.0,5.733333333333333,6.2971570254464995,6.195245726495727
128.0,77032279.0,60000000.0,7.3,7.480769230769232,6.833333333333333,6.479504127704301
43.0,25517500.0,20000000.0,7.5,7.548076923076923,7.224242424242424,6.307149187102087
100.0,73023275.0,35000000.0,5.4,5.833333333333333,6.681111111111112,6.220150335775336
124.0,68473360.0,75000000.0,5.9,6.711111111111111,6.50078431372549,6.439768441564279
102.0,66636385.0,75000000.0,7.1,6.683333333333334,7.210666666666666,6.798188445774955
90.0,160762022.0,75000000.0,6.0,6.566666666666666,6.383012345679013,6.3643759567275096
130.0,103338338.0,70000000.0,6.5,6.383333333333333,5.794444444444445,6.560539553440137
45.0,25517500.0,20000000.0,8.3,7.548076923076923,7.666666666666667,6.6049848099750825
118.0,55808744.0,53000000.0,5.7,6.9375,5.859774557165861,6.390106000446625
163.0,47379090.0,70000000.0,7.6,7.480769230769232,6.990555555555556,6.720527541432894
142.0,43426961.0,70000000.0,6.6,6.9375,6.462803030303031,6.597081550990065
100.0,47000485.0,75000000.0,5.4,6.0,6.286190476190476,6.2999935097175594
116.0,45434443.0,75000000.0,7.3,7.262499999999999,7.198412698412699,6.2921039158937395
